time,voltage,current
2527270,1.69,18.27
2527795,1.80,18.22
2528321,1.86,18.20
2528844,1.66,18.28
2529368,1.02,18.58
2529892,0.96,18.63
2530417,0.98,18.64
2530941,1.00,18.66
2531465,0.98,18.66
2531988,0.98,18.66
2532512,1.01,18.67
2533036,0.00,14.88
2533559,-0.00,6.60
